"cluster","00:00:00","01:00:00","02:00:00","03:00:00","04:00:00","05:00:00","06:00:00","07:00:00","08:00:00","09:00:00","10:00:00","11:00:00","12:00:00","13:00:00","14:00:00","15:00:00","16:00:00","17:00:00","18:00:00","19:00:00","20:00:00","21:00:00","22:00:00","23:00:00","load_condition","frequency"
"Shape 5",0.428339829326036,0.408246429893335,0.398531897695396,0.392701463031712,0.392210367159173,0.403954845283956,0.449461668395437,0.59301266094727,0.679438045133171,0.770150394423987,0.836313554629052,0.877094834203425,0.901696568955086,0.920440492206789,0.930181472582529,0.930580757813545,0.916307856649136,0.876868648867127,0.825283927192526,0.781640235203667,0.733223009729277,0.683489976828826,0.580735797306448,0.500233578480077,"Summer weekends","Infrequent load shape"
"Shape 5",0.428339829326036,0.408246429893335,0.398531897695396,0.392701463031712,0.392210367159173,0.403954845283956,0.449461668395437,0.59301266094727,0.679438045133171,0.770150394423987,0.836313554629052,0.877094834203425,0.901696568955086,0.920440492206789,0.930181472582529,0.930580757813545,0.916307856649136,0.876868648867127,0.825283927192526,0.781640235203667,0.733223009729277,0.683489976828826,0.580735797306448,0.500233578480077,"Summer workdays","Frequent load shape"
"Shape 5",0.428339829326036,0.408246429893335,0.398531897695396,0.392701463031712,0.392210367159173,0.403954845283956,0.449461668395437,0.59301266094727,0.679438045133171,0.770150394423987,0.836313554629052,0.877094834203425,0.901696568955086,0.920440492206789,0.930181472582529,0.930580757813545,0.916307856649136,0.876868648867127,0.825283927192526,0.781640235203667,0.733223009729277,0.683489976828826,0.580735797306448,0.500233578480077,"Winter workdays","Frequent load shape"
"Shape 5",0.428339829326036,0.408246429893335,0.398531897695396,0.392701463031712,0.392210367159173,0.403954845283956,0.449461668395437,0.59301266094727,0.679438045133171,0.770150394423987,0.836313554629052,0.877094834203425,0.901696568955086,0.920440492206789,0.930181472582529,0.930580757813545,0.916307856649136,0.876868648867127,0.825283927192526,0.781640235203667,0.733223009729277,0.683489976828826,0.580735797306448,0.500233578480077,"Winter weekends","Infrequent load shape"
"Shape 6",0.92994311689635,0.926080227540422,0.923274532589674,0.921433829338206,0.920847895970566,0.921582025769742,0.92395165551879,0.928011328931479,0.930767812902213,0.938451957691925,0.948447561897046,0.955474092838459,0.959413239312873,0.961970637836585,0.963390711488772,0.963542453580983,0.961817665257768,0.959051163078169,0.956641560007895,0.953238889094159,0.949981133050223,0.944726445398934,0.937448871138422,0.930387020122477,"Summer weekends","Frequent load shape"
"Shape 6",0.92994311689635,0.926080227540422,0.923274532589674,0.921433829338206,0.920847895970566,0.921582025769742,0.92395165551879,0.928011328931479,0.930767812902213,0.938451957691925,0.948447561897046,0.955474092838459,0.959413239312873,0.961970637836585,0.963390711488772,0.963542453580983,0.961817665257768,0.959051163078169,0.956641560007895,0.953238889094159,0.949981133050223,0.944726445398934,0.937448871138422,0.930387020122477,"Summer workdays","Infrequent load shape"
"Shape 6",0.92994311689635,0.926080227540422,0.923274532589674,0.921433829338206,0.920847895970566,0.921582025769742,0.92395165551879,0.928011328931479,0.930767812902213,0.938451957691925,0.948447561897046,0.955474092838459,0.959413239312873,0.961970637836585,0.963390711488772,0.963542453580983,0.961817665257768,0.959051163078169,0.956641560007895,0.953238889094159,0.949981133050223,0.944726445398934,0.937448871138422,0.930387020122477,"Winter weekends","Frequent load shape"
"Shape 6",0.92994311689635,0.926080227540422,0.923274532589674,0.921433829338206,0.920847895970566,0.921582025769742,0.92395165551879,0.928011328931479,0.930767812902213,0.938451957691925,0.948447561897046,0.955474092838459,0.959413239312873,0.961970637836585,0.963390711488772,0.963542453580983,0.961817665257768,0.959051163078169,0.956641560007895,0.953238889094159,0.949981133050223,0.944726445398934,0.937448871138422,0.930387020122477,"Winter workdays","Infrequent load shape"
"Shape 7",0.865015471234316,0.864739597805265,0.880876640311222,0.882388532832378,0.882037783100021,0.887763698693526,0.884445589936903,0.868362878468972,0.841742801335672,0.824276424078619,0.812542468178916,0.800482795793217,0.791295435236428,0.78383871816883,0.779768233129333,0.77529989765206,0.77631923046336,0.791080491945466,0.811436567968718,0.833941478802095,0.855157456631357,0.864781557736672,0.850741495104862,0.836011481589693,"Winter weekends","Frequent load shape"
"Shape 7",0.865015471234316,0.864739597805265,0.880876640311222,0.882388532832378,0.882037783100021,0.887763698693526,0.884445589936903,0.868362878468972,0.841742801335672,0.824276424078619,0.812542468178916,0.800482795793217,0.791295435236428,0.78383871816883,0.779768233129333,0.77529989765206,0.77631923046336,0.791080491945466,0.811436567968718,0.833941478802095,0.855157456631357,0.864781557736672,0.850741495104862,0.836011481589693,"Summer weekends","Infrequent load shape"
"Shape 7",0.865015471234316,0.864739597805265,0.880876640311222,0.882388532832378,0.882037783100021,0.887763698693526,0.884445589936903,0.868362878468972,0.841742801335672,0.824276424078619,0.812542468178916,0.800482795793217,0.791295435236428,0.78383871816883,0.779768233129333,0.77529989765206,0.77631923046336,0.791080491945466,0.811436567968718,0.833941478802095,0.855157456631357,0.864781557736672,0.850741495104862,0.836011481589693,"Summer workdays","Infrequent load shape"
"Shape 7",0.865015471234316,0.864739597805265,0.880876640311222,0.882388532832378,0.882037783100021,0.887763698693526,0.884445589936903,0.868362878468972,0.841742801335672,0.824276424078619,0.812542468178916,0.800482795793217,0.791295435236428,0.78383871816883,0.779768233129333,0.77529989765206,0.77631923046336,0.791080491945466,0.811436567968718,0.833941478802095,0.855157456631357,0.864781557736672,0.850741495104862,0.836011481589693,"Winter workdays","Infrequent load shape"
"Shape 8",0.324706443096141,0.317400598342826,0.316708159197997,0.310564668437774,0.310493604379663,0.307981036177945,0.300259233130595,0.27378510006314,0.265605833583501,0.272763044710886,0.2876117089638,0.298710766694876,0.311120592686935,0.329235521873017,0.355941119164967,0.380312573466224,0.413421942057085,0.501012681162709,0.671389446084115,0.815796448667151,0.863324709060576,0.686443219687181,0.487057717038116,0.357428196715682,"Summer workdays","Infrequent load shape"
"Shape 8",0.324706443096141,0.317400598342826,0.316708159197997,0.310564668437774,0.310493604379663,0.307981036177945,0.300259233130595,0.27378510006314,0.265605833583501,0.272763044710886,0.2876117089638,0.298710766694876,0.311120592686935,0.329235521873017,0.355941119164967,0.380312573466224,0.413421942057085,0.501012681162709,0.671389446084115,0.815796448667151,0.863324709060576,0.686443219687181,0.487057717038116,0.357428196715682,"Winter weekends","Infrequent load shape"
"Shape 8",0.324706443096141,0.317400598342826,0.316708159197997,0.310564668437774,0.310493604379663,0.307981036177945,0.300259233130595,0.27378510006314,0.265605833583501,0.272763044710886,0.2876117089638,0.298710766694876,0.311120592686935,0.329235521873017,0.355941119164967,0.380312573466224,0.413421942057085,0.501012681162709,0.671389446084115,0.815796448667151,0.863324709060576,0.686443219687181,0.487057717038116,0.357428196715682,"Summer weekends","Infrequent load shape"
"Shape 8",0.324706443096141,0.317400598342826,0.316708159197997,0.310564668437774,0.310493604379663,0.307981036177945,0.300259233130595,0.27378510006314,0.265605833583501,0.272763044710886,0.2876117089638,0.298710766694876,0.311120592686935,0.329235521873017,0.355941119164967,0.380312573466224,0.413421942057085,0.501012681162709,0.671389446084115,0.815796448667151,0.863324709060576,0.686443219687181,0.487057717038116,0.357428196715682,"Winter workdays","Infrequent load shape"
"Shape 9",0.780526870535856,0.770428564345085,0.76519375676281,0.760522397446022,0.760420508780137,0.767643821069013,0.789051760103071,0.818473976111054,0.85367282960743,0.892845406317048,0.925104754208625,0.945632527352981,0.956127904332079,0.960157220645256,0.963450389997134,0.961159531988478,0.949972704568281,0.926345558419496,0.897905622573306,0.874529496528521,0.855778265515685,0.838724203804791,0.818078194923138,0.795980566951594,"Summer weekends","Frequent load shape"
"Shape 9",0.780526870535856,0.770428564345085,0.76519375676281,0.760522397446022,0.760420508780137,0.767643821069013,0.789051760103071,0.818473976111054,0.85367282960743,0.892845406317048,0.925104754208625,0.945632527352981,0.956127904332079,0.960157220645256,0.963450389997134,0.961159531988478,0.949972704568281,0.926345558419496,0.897905622573306,0.874529496528521,0.855778265515685,0.838724203804791,0.818078194923138,0.795980566951594,"Summer workdays","Frequent load shape"
"Shape 9",0.780526870535856,0.770428564345085,0.76519375676281,0.760522397446022,0.760420508780137,0.767643821069013,0.789051760103071,0.818473976111054,0.85367282960743,0.892845406317048,0.925104754208625,0.945632527352981,0.956127904332079,0.960157220645256,0.963450389997134,0.961159531988478,0.949972704568281,0.926345558419496,0.897905622573306,0.874529496528521,0.855778265515685,0.838724203804791,0.818078194923138,0.795980566951594,"Winter weekends","Frequent load shape"
"Shape 9",0.780526870535856,0.770428564345085,0.76519375676281,0.760522397446022,0.760420508780137,0.767643821069013,0.789051760103071,0.818473976111054,0.85367282960743,0.892845406317048,0.925104754208625,0.945632527352981,0.956127904332079,0.960157220645256,0.963450389997134,0.961159531988478,0.949972704568281,0.926345558419496,0.897905622573306,0.874529496528521,0.855778265515685,0.838724203804791,0.818078194923138,0.795980566951594,"Winter workdays","Frequent load shape"
